granularity,timestamp_ist,temperature_c,feels_like_c,wind_speed_mps,wind_direction_deg,cloud_cover_pct,solar_irradiance_wm2,snowfall_mm,precipitation_mm,humidity_pct,pressure_hpa,solar_kw,wind_kw,hydropower_kw,geothermal_kw,marine_energy_kw,biomass_biogas_kw,solar_thermal_kw,h2_kw,battery_kwh,diesel_kw,chp_kw,demand_kw
minute,2026-09-10T09:39:21.185800+05:30,-15.3,-17.9,10.0,181.5,55.7,40.5,0.0,0,77.5,1010.0,4.47,237.91,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,189.03
minute,2026-09-10T09:40:21.185800+05:30,-15.4,-17.9,10.1,181.5,55.7,40.5,0.0,0,77.5,1010.0,4.47,237.91,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,189.03
minute,2026-09-10T09:41:21.185800+05:30,-15.5,-19.2,10.2,181.5,55.7,40.5,0.0,0,77.5,1010.0,4.47,237.91,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,189.03
minute,2026-09-10T09:42:21.185800+05:30,-15.4,-17.8,10.2,181.5,55.7,40.5,0.0,0,77.5,1010.0,4.47,237.91,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,189.03
minute,2026-09-10T09:43:21.185800+05:30,-15.4,-19.0,10.1,181.5,55.7,40.5,0.0,0,77.5,1010.0,4.47,237.91,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,189.03
minute,2026-09-10T09:44:21.185800+05:30,-15.3,-18.2,10.0,181.5,55.7,40.5,0.0,0,77.5,1010.0,4.47,237.91,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,189.03
minute,2026-09-10T09:45:21.185800+05:30,-15.5,-17.5,10.1,181.5,55.7,40.5,0.0,0,77.5,1010.0,4.47,237.91,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,189.03
minute,2026-09-10T09:46:21.185800+05:30,-15.4,-16.6,10.1,181.5,55.7,40.5,0.0,0,77.5,1010.0,4.47,237.91,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,189.03
minute,2026-09-10T09:47:21.185800+05:30,-15.5,-18.4,10.1,181.5,55.7,40.5,0.0,0,77.5,1010.0,4.47,237.91,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,189.03
minute,2026-09-10T09:48:21.185800+05:30,-15.4,-17.1,10.2,181.5,55.7,40.5,0.0,0,77.5,1010.0,4.47,237.91,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,189.03
minute,2026-09-10T09:49:21.185800+05:30,-15.4,-16.5,10.1,181.5,55.7,40.5,0.0,0,77.5,1010.0,4.47,237.91,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,189.03
minute,2026-09-10T09:50:21.185800+05:30,-15.5,-18.8,10.1,181.5,55.7,40.5,0.0,0,77.5,1010.0,4.47,237.91,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,189.03
minute,2026-09-10T09:51:21.185800+05:30,-15.4,-19.0,10.0,181.5,55.7,40.5,0.0,0,77.5,1010.0,4.47,237.91,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,189.03
minute,2026-09-10T09:52:21.185800+05:30,-15.4,-18.5,10.2,181.5,55.7,40.5,0.0,0,77.5,1010.0,4.47,237.91,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,189.03
minute,2026-09-10T09:53:21.185800+05:30,-15.4,-17.6,10.1,181.5,55.7,40.5,0.0,0,77.5,1010.0,4.47,237.91,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,189.03
minute,2026-09-10T09:54:21.185800+05:30,-15.5,-19.0,10.1,181.5,55.7,40.5,0.0,0,77.5,1010.0,4.47,237.91,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,189.03
minute,2026-09-10T09:55:21.185800+05:30,-15.5,-17.2,10.1,181.5,55.7,40.5,0.0,0,77.5,1010.0,4.47,237.91,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,189.03
minute,2026-09-10T09:56:21.185800+05:30,-15.4,-17.8,10.1,181.5,55.7,40.5,0.0,0,77.5,1010.0,4.47,237.91,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,189.03
minute,2026-09-10T09:57:21.185800+05:30,-15.4,-19.0,10.0,181.5,55.7,40.5,0.0,0,77.5,1010.0,4.47,237.91,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,189.03
minute,2026-09-10T09:58:21.185800+05:30,-15.4,-19.1,10.0,181.5,55.7,40.5,0.0,0,77.5,1010.0,4.47,237.91,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,189.03
minute,2026-09-10T09:59:21.185800+05:30,-15.4,-16.4,10.1,181.5,55.7,40.5,0.0,0,77.5,1010.0,4.47,237.91,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,189.03
minute,2026-09-10T10:00:21.185800+05:30,-15.5,-17.3,5.7,181.5,51.3,51.8,0.0,0,77.5,1010.0,13.54,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.4
minute,2026-09-10T10:01:21.185800+05:30,-15.5,-18.2,5.6,181.5,51.3,51.8,0.0,0,77.5,1010.0,13.54,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.4
minute,2026-09-10T10:02:21.185800+05:30,-15.5,-17.7,5.6,181.5,51.3,51.8,0.0,0,77.5,1010.0,13.54,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.4
minute,2026-09-10T10:03:21.185800+05:30,-15.4,-19.1,5.5,181.5,51.3,51.8,0.0,0,77.5,1010.0,13.54,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.4
minute,2026-09-10T10:04:21.185800+05:30,-15.3,-18.1,5.7,181.5,51.3,51.8,0.0,0,77.5,1010.0,13.54,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.4
minute,2026-09-10T10:05:21.185800+05:30,-15.5,-19.0,5.6,181.5,51.3,51.8,0.0,0,77.5,1010.0,13.54,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.4
minute,2026-09-10T10:06:21.185800+05:30,-15.3,-19.2,5.5,181.5,51.3,51.8,0.0,0,77.5,1010.0,13.54,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.4
minute,2026-09-10T10:07:21.185800+05:30,-15.4,-16.6,5.7,181.5,51.3,51.8,0.0,0,77.5,1010.0,13.54,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.4
minute,2026-09-10T10:08:21.185800+05:30,-15.3,-18.6,5.5,181.5,51.3,51.8,0.0,0,77.5,1010.0,13.54,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.4
minute,2026-09-10T10:09:21.185800+05:30,-15.5,-18.7,5.6,181.5,51.3,51.8,0.0,0,77.5,1010.0,13.54,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.4
minute,2026-09-10T10:10:21.185800+05:30,-15.4,-17.2,5.7,181.5,51.3,51.8,0.0,0,77.5,1010.0,13.54,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.4
minute,2026-09-10T10:11:21.185800+05:30,-15.3,-18.9,5.5,181.5,51.3,51.8,0.0,0,77.5,1010.0,13.54,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.4
minute,2026-09-10T10:12:21.185800+05:30,-15.3,-16.9,5.6,181.5,51.3,51.8,0.0,0,77.5,1010.0,13.54,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.4
minute,2026-09-10T10:13:21.185800+05:30,-15.5,-19.4,5.6,181.5,51.3,51.8,0.0,0,77.5,1010.0,13.54,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.4
minute,2026-09-10T10:14:21.185800+05:30,-15.5,-17.1,5.6,181.5,51.3,51.8,0.0,0,77.5,1010.0,13.54,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.4
minute,2026-09-10T10:15:21.185800+05:30,-15.4,-18.6,5.6,181.5,51.3,51.8,0.0,0,77.5,1010.0,13.54,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.4
minute,2026-09-10T10:16:21.185800+05:30,-15.4,-16.4,5.7,181.5,51.3,51.8,0.0,0,77.5,1010.0,13.54,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.4
minute,2026-09-10T10:17:21.185800+05:30,-15.5,-18.5,5.7,181.5,51.3,51.8,0.0,0,77.5,1010.0,13.54,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.4
minute,2026-09-10T10:18:21.185800+05:30,-15.3,-18.3,5.7,181.5,51.3,51.8,0.0,0,77.5,1010.0,13.54,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.4
minute,2026-09-10T10:19:21.185800+05:30,-15.3,-16.6,5.7,181.5,51.3,51.8,0.0,0,77.5,1010.0,13.54,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.4
second,2026-09-10T10:20:21.185800+05:30,-14.7,-17.0,7.8,0.0,48.0,0.0,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:20:22.185800+05:30,-14.9,-17.8,7.7,0.0,51.6,5.0,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:20:23.185800+05:30,-14.7,-16.0,7.6,0.0,49.6,1.0,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:20:24.185800+05:30,-14.9,-15.9,7.6,0.0,49.3,1.2,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:20:25.185800+05:30,-15.1,-17.0,8.2,0.0,48.5,0.2,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:20:26.185800+05:30,-14.7,-15.8,8.3,0.0,48.5,5.1,0.02,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:20:27.185800+05:30,-14.7,-16.0,7.9,0.0,48.9,5.3,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hour,2026-09-10T10:20:27.694463+05:30,-15.4,-18.388061500352777,5.6,181.5,51.3,51.8,0.0,0,77.5,1010.0,13.54,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.4
second,2026-09-10T10:20:28.185800+05:30,-15.0,-16.6,8.0,0.0,51.7,0.0,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:20:29.185800+05:30,-15.2,-19.1,8.3,0.0,51.6,5.2,0.02,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:20:30.185800+05:30,-15.2,-18.5,8.0,0.0,48.5,3.9,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:20:31.185800+05:30,-15.8,-18.5,5.7,181.5,51.2,56.8,0.02,0,77.5,1010.0,13.42,56.99,90.0,95.0,50.0,54.6,30.0,49.96,1595.33,100.0,59.15,197.68
second,2026-09-10T10:20:32.185800+05:30,-15.0,-18.2,5.5,181.5,49.7,52.3,0.0,0,77.5,1010.0,13.3,55.55,90.0,93.26,49.58,55.0,29.68,49.6,1600.0,100.0,59.92,196.9
second,2026-09-10T10:20:33.185800+05:30,-15.6,-17.1,5.6,181.5,49.5,57.6,0.0,0,77.5,1010.0,13.45,56.9,90.0,93.92,50.0,54.94,29.86,49.24,1585.59,99.57,60.0,197.84
second,2026-09-10T10:20:34.185800+05:30,-15.3,-18.7,5.7,181.5,49.9,48.2,0.01,0,77.5,1010.0,13.52,55.7,88.55,93.36,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,197.76
second,2026-09-10T10:20:35.185800+05:30,-15.4,-17.6,5.3,181.5,53.2,50.3,0.0,0,77.5,1010.0,13.71,55.4,89.64,95.0,50.0,55.0,30.0,49.57,1595.93,99.81,59.44,198.3
second,2026-09-10T10:20:36.185800+05:30,-15.3,-16.4,5.2,181.5,50.5,56.8,0.0,0,77.5,1010.0,13.58,56.3,89.39,93.45,49.62,54.6,29.66,50.0,1597.96,100.0,59.13,195.71
second,2026-09-10T10:20:37.185800+05:30,-15.4,-18.6,5.9,181.5,51.7,54.7,0.0,0,77.5,1010.0,13.66,55.12,89.75,95.0,50.0,54.36,29.41,49.25,1600.0,100.0,60.0,197.69
second,2026-09-10T10:20:38.185800+05:30,-15.0,-17.1,5.6,181.5,52.5,50.7,0.01,0,77.5,1010.0,13.78,55.25,89.1,95.0,49.47,54.02,29.87,50.0,1600.0,99.89,60.0,197.78
second,2026-09-10T10:20:39.185800+05:30,-15.2,-17.4,6.0,181.5,53.0,55.6,0.0,0,77.5,1010.0,13.78,55.15,90.0,93.61,50.0,54.76,30.0,50.0,1600.0,100.0,59.66,198.1
second,2026-09-10T10:20:40.185800+05:30,-15.3,-18.2,5.4,181.5,50.3,51.8,0.01,0,77.5,1010.0,13.33,56.26,90.0,95.0,49.18,55.0,30.0,50.0,1600.0,99.6,60.0,194.73
second,2026-09-10T10:20:41.185800+05:30,-15.1,-17.5,5.2,181.5,51.4,53.6,0.0,0,77.5,1010.0,13.48,56.65,90.0,94.93,49.06,55.0,29.44,49.13,1600.0,100.0,60.0,195.06
second,2026-09-10T10:20:42.185800+05:30,-15.6,-19.1,5.9,181.5,52.7,48.5,0.01,0,77.5,1010.0,13.37,55.5,88.94,95.0,50.0,54.5,30.0,49.13,1600.0,100.0,60.0,196.92
second,2026-09-10T10:20:43.185800+05:30,-15.5,-17.3,5.7,181.5,49.4,49.1,0.01,0,77.5,1010.0,13.52,55.49,90.0,95.0,49.99,55.0,29.5,50.0,1574.85,98.02,60.0,195.38
second,2026-09-10T10:20:44.185800+05:30,-15.7,-19.1,5.3,181.5,49.7,49.1,0.01,0,77.5,1010.0,13.36,56.77,88.61,93.55,50.0,54.72,29.41,49.56,1589.6,99.35,60.0,194.81
second,2026-09-10T10:20:45.185800+05:30,-15.4,-17.4,5.7,181.5,49.6,47.3,0.01,0,77.5,1010.0,13.41,56.06,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.6
second,2026-09-10T10:20:46.185800+05:30,-15.8,-19.2,5.3,181.5,52.6,54.5,0.01,0,77.5,1010.0,13.43,56.28,90.0,95.0,49.12,54.64,29.7,50.0,1589.51,100.0,58.8,197.22
second,2026-09-10T10:20:47.185800+05:30,-15.5,-18.2,5.4,181.5,50.5,49.9,0.0,0,77.5,1010.0,13.77,56.57,90.0,93.23,49.22,54.01,30.0,49.83,1597.27,100.0,60.0,195.9
second,2026-09-10T10:20:48.185800+05:30,-15.0,-16.7,5.6,181.5,49.6,53.0,0.02,0,77.5,1010.0,13.49,55.8,88.86,94.59,49.88,55.0,30.0,50.0,1597.85,100.0,60.0,198.22
second,2026-09-10T10:20:49.185800+05:30,-15.4,-19.3,5.3,181.5,49.8,47.7,0.02,0,77.5,1010.0,13.47,56.82,90.0,94.18,50.0,54.56,30.0,49.87,1600.0,98.54,59.08,196.73
second,2026-09-10T10:20:50.185800+05:30,-15.5,-17.2,5.9,181.5,51.6,54.3,0.02,0,77.5,1010.0,13.68,56.06,89.24,95.0,49.89,55.0,29.96,49.32,1581.57,98.41,59.84,195.47
second,2026-09-10T10:20:51.185800+05:30,-15.6,-17.2,5.8,181.5,51.5,50.0,0.0,0,77.5,1010.0,13.61,56.25,88.34,95.0,49.88,54.48,29.76,50.0,1593.85,98.95,60.0,196.23
second,2026-09-10T10:20:52.185800+05:30,-15.2,-18.4,5.5,181.5,49.5,50.0,0.01,0,77.5,1010.0,13.58,55.79,90.0,93.83,49.25,54.22,29.62,49.68,1569.17,99.83,60.0,194.71
second,2026-09-10T10:20:53.185800+05:30,-15.4,-19.0,5.4,181.5,50.8,55.9,0.0,0,77.5,1010.0,13.62,54.89,90.0,95.0,49.34,55.0,29.76,49.98,1597.45,100.0,59.92,196.65
