granularity,timestamp_ist,temperature_c,feels_like_c,wind_speed_mps,wind_direction_deg,cloud_cover_pct,solar_irradiance_wm2,snowfall_mm,precipitation_mm,humidity_pct,pressure_hpa,solar_kw,wind_kw,hydropower_kw,geothermal_kw,marine_energy_kw,biomass_biogas_kw,solar_thermal_kw,h2_kw,battery_kwh,diesel_kw,chp_kw,demand_kw
hour,2026-09-09T20:00:00+05:30,-16.9,-20.3,4.1,60.3,33.4,0.0,0.0,0,79.7,1008.7,0.0,38.39,90.0,95.0,50.0,55.0,0.0,50.0,1600.0,100.0,60.0,182.89
hour,2026-09-09T21:00:00+05:30,-21.0,-24.9,0.2,60.3,29.5,0.0,0.0,0,79.7,1008.7,0.0,0.0,90.0,95.0,50.0,55.0,0.0,50.0,1600.0,0.0,60.0,169.31
hour,2026-09-09T22:00:00+05:30,-24.0,-27.4,2.0,60.3,29.0,0.0,0.0,0,79.7,1008.7,0.0,0.0,90.0,95.0,50.0,55.0,0.0,50.0,1600.0,0.0,60.0,185.34
hour,2026-09-09T23:00:00+05:30,-22.6,-24.2,7.1,60.3,14.9,27.5,0.0,0,79.7,1008.7,0.0,144.43,90.0,95.0,50.0,55.0,0.0,50.0,1600.0,100.0,60.0,180.55
hour,2026-09-10T00:00:00+05:30,-23.0,-24.4,13.3,60.3,94.9,38.7,0.23,0,79.7,1008.7,0.0,300.0,90.0,95.0,50.0,55.0,0.0,50.0,1600.0,100.0,60.0,181.85
hour,2026-09-10T01:00:00+05:30,-22.8,-25.7,7.8,60.3,74.1,9.0,1.58,0,79.7,1008.7,0.0,160.0,90.0,95.0,50.0,55.0,0.0,50.0,1600.0,100.0,60.0,178.85
hour,2026-09-10T02:00:00+05:30,-24.4,-27.1,11.4,60.3,65.4,0.0,2.4,0,79.7,1008.7,0.0,283.08,90.0,95.0,50.0,55.0,0.0,50.0,1600.0,100.0,60.0,193.44
hour,2026-09-10T03:00:00+05:30,-22.8,-25.1,10.9,60.3,80.0,9.5,0.0,0,79.7,1008.7,0.0,262.91,90.0,95.0,50.0,55.0,0.0,50.0,1600.0,100.0,60.0,184.81
hour,2026-09-10T04:00:00+05:30,-19.7,-21.9,8.7,60.3,69.4,1.1,0.0,0,79.7,1008.7,0.0,191.41,90.0,95.0,50.0,55.0,0.0,50.0,1600.0,100.0,60.0,191.74
hour,2026-09-10T05:00:00+05:30,-17.9,-20.7,10.9,60.3,89.0,0.0,1.04,0,79.7,1008.7,0.0,264.9,0.0,95.0,50.0,55.0,0.0,50.0,1600.0,100.0,60.0,182.28
hour,2026-09-10T06:00:00+05:30,-20.1,-22.8,13.6,60.3,86.3,0.0,0.0,0,79.7,1008.7,0.0,300.0,90.0,95.0,50.0,55.0,0.0,50.0,1600.0,100.0,60.0,193.12
hour,2026-09-10T07:00:00+05:30,-21.6,-24.7,10.9,60.3,37.8,0.0,0.0,0,79.7,1008.7,0.0,263.41,90.0,95.0,50.0,55.0,0.0,50.0,1600.0,100.0,60.0,203.6
hour,2026-09-10T08:00:00+05:30,-20.0,-21.6,9.0,60.3,98.1,52.4,0.66,0,79.7,1008.7,3.55,203.41,90.0,95.0,50.0,55.0,0.0,50.0,1600.0,100.0,60.0,205.9
hour,2026-09-10T09:00:00+05:30,-16.9,-19.6,12.6,60.3,61.3,26.4,0.89,0,79.7,1008.7,7.61,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,200.92
minute,2026-09-10T09:49:54.989533+05:30,-17.0,-20.2,12.6,60.3,61.3,26.4,0.89,0,79.7,1008.7,7.61,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,200.92
minute,2026-09-10T09:50:54.989533+05:30,-16.8,-19.2,12.5,60.3,61.3,26.4,0.89,0,79.7,1008.7,7.61,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,200.92
minute,2026-09-10T09:51:54.989533+05:30,-16.9,-18.4,12.7,60.3,61.3,26.4,0.89,0,79.7,1008.7,7.61,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,200.92
minute,2026-09-10T09:52:54.989533+05:30,-16.8,-20.0,12.6,60.3,61.3,26.4,0.89,0,79.7,1008.7,7.61,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,200.92
minute,2026-09-10T09:53:54.989533+05:30,-17.0,-19.9,12.6,60.3,61.3,26.4,0.89,0,79.7,1008.7,7.61,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,200.92
minute,2026-09-10T09:54:54.989533+05:30,-17.0,-18.9,12.5,60.3,61.3,26.4,0.89,0,79.7,1008.7,7.61,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,200.92
minute,2026-09-10T09:55:54.989533+05:30,-17.0,-20.5,12.6,60.3,61.3,26.4,0.89,0,79.7,1008.7,7.61,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,200.92
minute,2026-09-10T09:56:54.989533+05:30,-16.9,-18.7,12.6,60.3,61.3,26.4,0.89,0,79.7,1008.7,7.61,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,200.92
minute,2026-09-10T09:57:54.989533+05:30,-16.9,-18.9,12.5,60.3,61.3,26.4,0.89,0,79.7,1008.7,7.61,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,200.92
minute,2026-09-10T09:58:54.989533+05:30,-16.9,-20.8,12.6,60.3,61.3,26.4,0.89,0,79.7,1008.7,7.61,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,200.92
minute,2026-09-10T09:59:54.989533+05:30,-16.9,-19.4,12.7,60.3,61.3,26.4,0.89,0,79.7,1008.7,7.61,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,200.92
minute,2026-09-10T10:00:54.989533+05:30,-16.9,-19.7,10.2,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:01:54.989533+05:30,-17.0,-19.2,10.2,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:02:54.989533+05:30,-17.0,-19.6,10.0,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:03:54.989533+05:30,-16.9,-18.4,10.1,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:04:54.989533+05:30,-16.9,-18.7,10.0,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:05:54.989533+05:30,-16.9,-20.7,10.1,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:06:54.989533+05:30,-16.9,-19.8,10.1,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:07:54.989533+05:30,-16.9,-19.9,10.2,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:08:54.989533+05:30,-16.9,-20.6,10.1,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:09:54.989533+05:30,-16.9,-20.2,10.2,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:10:54.989533+05:30,-16.9,-18.8,10.1,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:11:54.989533+05:30,-16.8,-20.7,10.0,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:12:54.989533+05:30,-17.0,-20.6,10.0,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:13:54.989533+05:30,-16.9,-18.1,10.2,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:14:54.989533+05:30,-16.8,-19.1,10.2,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:15:54.989533+05:30,-16.9,-18.6,10.0,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:16:54.989533+05:30,-16.9,-18.0,10.0,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:17:54.989533+05:30,-16.8,-19.6,10.1,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:18:54.989533+05:30,-16.9,-20.1,10.1,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:19:54.989533+05:30,-17.0,-19.6,10.2,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:20:54.989533+05:30,-17.0,-20.4,10.2,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:21:54.989533+05:30,-17.0,-20.3,10.1,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:22:54.989533+05:30,-16.9,-20.3,10.0,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:23:54.989533+05:30,-16.8,-20.2,10.1,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:24:54.989533+05:30,-17.0,-18.1,10.0,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:25:54.989533+05:30,-16.9,-19.8,10.0,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:26:54.989533+05:30,-16.9,-20.7,10.2,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:27:54.989533+05:30,-16.8,-19.4,10.2,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:28:54.989533+05:30,-16.9,-18.6,10.0,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:29:54.989533+05:30,-16.9,-20.3,10.1,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:30:54.989533+05:30,-16.8,-18.4,10.1,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:31:54.989533+05:30,-16.9,-20.8,10.0,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:32:54.989533+05:30,-16.8,-19.1,10.1,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:33:54.989533+05:30,-16.8,-18.3,10.1,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:34:54.989533+05:30,-16.9,-19.2,10.2,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:35:54.989533+05:30,-16.9,-18.3,10.1,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:36:54.989533+05:30,-17.0,-18.1,10.1,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:37:54.989533+05:30,-16.9,-19.4,10.0,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:38:54.989533+05:30,-17.0,-18.2,10.1,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:39:54.989533+05:30,-16.9,-20.8,10.0,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:40:54.989533+05:30,-16.8,-19.1,10.2,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:41:54.989533+05:30,-16.9,-19.9,10.0,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:42:54.989533+05:30,-16.9,-18.4,10.2,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:43:54.989533+05:30,-16.9,-19.3,10.0,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:44:54.989533+05:30,-16.9,-20.5,10.1,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:45:54.989533+05:30,-17.0,-21.0,10.0,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:46:54.989533+05:30,-17.0,-18.4,10.1,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:47:54.989533+05:30,-17.0,-20.9,10.0,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
minute,2026-09-10T10:48:54.989533+05:30,-16.9,-18.3,10.0,60.3,60.8,45.3,0.0,0,79.7,1008.7,12.22,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.43
second,2026-09-10T10:49:54.989533+05:30,-14.7,-16.8,8.4,0.0,50.4,1.6,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:49:55.989533+05:30,-15.1,-18.6,8.4,0.0,48.5,0.0,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:49:56.989533+05:30,-14.6,-16.6,8.3,0.0,51.0,0.0,0.01,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:49:57.989533+05:30,-15.3,-18.1,7.7,0.0,49.9,4.5,0.01,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:49:58.989533+05:30,-15.4,-19.0,7.9,0.0,51.7,0.0,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:49:59.989533+05:30,-15.2,-16.9,8.4,0.0,48.1,0.0,0.01,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:50:00.989533+05:30,-15.1,-17.3,8.1,0.0,49.2,3.7,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:50:01.989533+05:30,-14.8,-17.4,7.9,0.0,50.1,0.0,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:50:02.989533+05:30,-14.7,-16.5,8.0,0.0,48.7,0.0,0.01,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:50:03.989533+05:30,-14.8,-16.0,7.9,0.0,49.9,0.6,0.01,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:50:04.989533+05:30,-16.8,-17.9,9.7,60.3,59.7,49.4,0.0,0,79.7,1008.7,12.02,23.86,90.0,95.0,49.84,54.69,30.0,50.0,1600.0,100.0,59.23,193.73
second,2026-09-10T10:50:05.989533+05:30,-17.0,-19.5,10.1,60.3,62.8,40.1,0.0,0,79.7,1008.7,12.19,23.62,90.0,94.92,49.62,55.0,30.0,49.22,1600.0,100.0,60.0,196.42
second,2026-09-10T10:50:06.989533+05:30,-16.7,-17.9,10.4,60.3,62.3,48.8,0.0,0,79.7,1008.7,12.26,23.85,90.0,93.93,50.0,55.0,29.75,50.0,1583.11,98.21,60.0,195.69
second,2026-09-10T10:50:07.989533+05:30,-16.9,-20.0,10.3,60.3,58.9,49.0,0.0,0,79.7,1008.7,12.44,23.67,90.0,95.0,49.99,55.0,29.69,50.0,1579.79,100.0,59.28,195.49
second,2026-09-10T10:50:08.989533+05:30,-17.1,-21.0,9.9,60.3,61.1,47.4,0.01,0,79.7,1008.7,12.23,23.44,89.19,95.0,50.0,55.0,29.49,49.01,1570.85,100.0,59.48,194.85
second,2026-09-10T10:50:09.989533+05:30,-17.2,-19.8,10.0,60.3,61.8,43.2,0.0,0,79.7,1008.7,12.04,23.07,89.79,95.0,49.03,54.79,29.72,50.0,1600.0,99.65,60.0,196.97
second,2026-09-10T10:50:10.989533+05:30,-16.9,-18.4,9.9,60.3,62.5,43.8,0.02,0,79.7,1008.7,12.11,23.8,89.6,95.0,49.36,55.0,29.46,50.0,1597.8,99.66,58.87,196.91
second,2026-09-10T10:50:11.989533+05:30,-17.3,-20.1,10.5,60.3,62.4,43.9,0.0,0,79.7,1008.7,12.0,23.05,90.0,93.55,50.0,53.92,30.0,50.0,1600.0,100.0,60.0,194.6
second,2026-09-10T10:50:12.989533+05:30,-16.5,-18.2,9.8,60.3,58.9,42.6,0.01,0,79.7,1008.7,12.44,23.39,88.79,94.56,50.0,54.86,29.62,50.0,1571.27,100.0,59.64,196.61
second,2026-09-10T10:50:13.989533+05:30,-17.1,-18.5,9.7,60.3,62.1,47.7,0.0,0,79.7,1008.7,12.1,23.22,88.37,95.0,50.0,55.0,30.0,50.0,1575.13,99.57,60.0,196.22
