granularity,timestamp_ist,temperature_c,feels_like_c,wind_speed_mps,wind_direction_deg,cloud_cover_pct,solar_irradiance_wm2,snowfall_mm,precipitation_mm,humidity_pct,pressure_hpa,solar_kw,wind_kw,hydropower_kw,geothermal_kw,marine_energy_kw,biomass_biogas_kw,solar_thermal_kw,h2_kw,battery_kwh,diesel_kw,chp_kw,demand_kw
hour,2026-09-09T21:00:00+05:30,-22.0,-24.7,7.1,83.3,75.2,0.0,0.0,0,61.6,1007.6,0.0,141.83,90.0,95.0,50.0,55.0,0.0,50.0,1600.0,0.0,60.0,186.27
hour,2026-09-09T22:00:00+05:30,-25.0,-27.1,5.9,83.3,17.3,0.0,0.0,0,61.6,1007.6,0.0,97.97,90.0,95.0,50.0,55.0,0.0,50.0,1600.0,0.0,60.0,191.31
hour,2026-09-09T23:00:00+05:30,-22.6,-23.6,6.6,83.3,27.3,0.0,0.0,0,61.6,1007.6,0.0,126.55,90.0,95.0,50.0,55.0,0.0,50.0,1600.0,100.0,60.0,186.88
hour,2026-09-10T00:00:00+05:30,-24.3,-25.3,6.9,83.3,100.0,49.9,0.0,0,61.6,1007.6,0.0,131.0,90.0,95.0,50.0,55.0,0.0,50.0,1600.0,100.0,60.0,183.66
hour,2026-09-10T01:00:00+05:30,-20.0,-24.0,8.7,83.3,74.9,0.0,0.29,0,61.6,1007.6,0.0,187.4,90.0,95.0,50.0,55.0,0.0,50.0,1600.0,100.0,60.0,176.47
hour,2026-09-10T02:00:00+05:30,-19.1,-22.7,8.8,83.3,61.9,0.0,1.33,0,61.6,1007.6,0.0,191.58,90.0,95.0,50.0,55.0,0.0,50.0,1600.0,100.0,60.0,179.03
hour,2026-09-10T03:00:00+05:30,-22.9,-24.5,9.7,83.3,41.8,11.2,0.0,0,61.6,1007.6,0.0,223.3,90.0,95.0,50.0,55.0,0.0,50.0,1600.0,100.0,60.0,188.45
hour,2026-09-10T04:00:00+05:30,-21.1,-22.2,15.3,83.3,66.0,0.0,0.88,0,61.6,1007.6,0.0,300.0,90.0,95.0,50.0,55.0,0.0,50.0,1600.0,100.0,60.0,192.04
hour,2026-09-10T05:00:00+05:30,-21.3,-22.5,11.6,83.3,53.7,32.6,0.0,0,61.6,1007.6,0.0,287.2,0.0,95.0,50.0,55.0,0.0,50.0,1600.0,100.0,60.0,186.51
hour,2026-09-10T06:00:00+05:30,-17.7,-20.7,12.4,83.3,79.2,0.0,1.02,0,61.6,1007.6,0.0,300.0,90.0,95.0,50.0,55.0,0.0,50.0,1600.0,100.0,60.0,186.84
hour,2026-09-10T07:00:00+05:30,-17.7,-21.2,10.5,83.3,58.1,15.1,0.0,0,61.6,1007.6,0.0,253.37,90.0,95.0,50.0,55.0,0.0,50.0,1600.0,100.0,60.0,198.48
hour,2026-09-10T08:00:00+05:30,-13.6,-15.0,9.0,83.3,64.1,37.0,0.0,0,61.6,1007.6,15.35,201.29,90.0,95.0,50.0,55.0,0.0,50.0,1600.0,100.0,60.0,189.47
hour,2026-09-10T09:00:00+05:30,-17.5,-18.8,14.3,83.3,49.3,68.8,0.0,0,61.6,1007.6,10.42,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,202.01
hour,2026-09-10T10:00:00+05:30,-15.1,-17.3,14.7,83.3,40.5,83.7,0.0,0,61.6,1007.6,7.48,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.8
minute,2026-09-10T10:38:14.632893+05:30,-15.1,-19.0,14.6,83.3,40.5,83.7,0.0,0,61.6,1007.6,7.48,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.8
minute,2026-09-10T10:39:14.632893+05:30,-15.2,-18.9,14.8,83.3,40.5,83.7,0.0,0,61.6,1007.6,7.48,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.8
minute,2026-09-10T10:40:14.632893+05:30,-15.1,-18.4,14.7,83.3,40.5,83.7,0.0,0,61.6,1007.6,7.48,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.8
minute,2026-09-10T10:41:14.632893+05:30,-15.1,-18.9,14.6,83.3,40.5,83.7,0.0,0,61.6,1007.6,7.48,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.8
minute,2026-09-10T10:42:14.632893+05:30,-15.2,-19.2,14.7,83.3,40.5,83.7,0.0,0,61.6,1007.6,7.48,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.8
minute,2026-09-10T10:43:14.632893+05:30,-15.1,-18.0,14.7,83.3,40.5,83.7,0.0,0,61.6,1007.6,7.48,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.8
minute,2026-09-10T10:44:14.632893+05:30,-15.2,-18.3,14.8,83.3,40.5,83.7,0.0,0,61.6,1007.6,7.48,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.8
minute,2026-09-10T10:45:14.632893+05:30,-15.1,-17.8,14.6,83.3,40.5,83.7,0.0,0,61.6,1007.6,7.48,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.8
minute,2026-09-10T10:46:14.632893+05:30,-15.0,-16.1,14.8,83.3,40.5,83.7,0.0,0,61.6,1007.6,7.48,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.8
minute,2026-09-10T10:47:14.632893+05:30,-15.1,-16.2,14.8,83.3,40.5,83.7,0.0,0,61.6,1007.6,7.48,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.8
minute,2026-09-10T10:48:14.632893+05:30,-15.1,-16.8,14.8,83.3,40.5,83.7,0.0,0,61.6,1007.6,7.48,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.8
minute,2026-09-10T10:49:14.632893+05:30,-15.2,-19.2,14.8,83.3,40.5,83.7,0.0,0,61.6,1007.6,7.48,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.8
minute,2026-09-10T10:50:14.632893+05:30,-15.1,-18.2,14.7,83.3,40.5,83.7,0.0,0,61.6,1007.6,7.48,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.8
minute,2026-09-10T10:51:14.632893+05:30,-15.1,-18.5,14.6,83.3,40.5,83.7,0.0,0,61.6,1007.6,7.48,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.8
minute,2026-09-10T10:52:14.632893+05:30,-15.1,-16.4,14.6,83.3,40.5,83.7,0.0,0,61.6,1007.6,7.48,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.8
minute,2026-09-10T10:53:14.632893+05:30,-15.0,-18.6,14.8,83.3,40.5,83.7,0.0,0,61.6,1007.6,7.48,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.8
minute,2026-09-10T10:54:14.632893+05:30,-15.2,-16.8,14.8,83.3,40.5,83.7,0.0,0,61.6,1007.6,7.48,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.8
minute,2026-09-10T10:55:14.632893+05:30,-15.0,-16.3,14.7,83.3,40.5,83.7,0.0,0,61.6,1007.6,7.48,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.8
minute,2026-09-10T10:56:14.632893+05:30,-15.1,-18.8,14.6,83.3,40.5,83.7,0.0,0,61.6,1007.6,7.48,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.8
minute,2026-09-10T10:57:14.632893+05:30,-15.1,-16.6,14.7,83.3,40.5,83.7,0.0,0,61.6,1007.6,7.48,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.8
minute,2026-09-10T10:58:14.632893+05:30,-15.1,-18.8,14.8,83.3,40.5,83.7,0.0,0,61.6,1007.6,7.48,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.8
minute,2026-09-10T10:59:14.632893+05:30,-15.2,-18.2,14.7,83.3,40.5,83.7,0.0,0,61.6,1007.6,7.48,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.8
minute,2026-09-10T11:00:14.632893+05:30,-16.9,-18.2,9.3,83.3,41.8,109.3,0.0,0,61.6,1007.6,17.11,158.43,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,198.56
minute,2026-09-10T11:01:14.632893+05:30,-17.1,-19.9,9.4,83.3,41.8,109.3,0.0,0,61.6,1007.6,17.11,158.43,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,198.56
minute,2026-09-10T11:02:14.632893+05:30,-17.0,-20.2,9.3,83.3,41.8,109.3,0.0,0,61.6,1007.6,17.11,158.43,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,198.56
minute,2026-09-10T11:03:14.632893+05:30,-16.9,-19.9,9.2,83.3,41.8,109.3,0.0,0,61.6,1007.6,17.11,158.43,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,198.56
minute,2026-09-10T11:04:14.632893+05:30,-16.9,-19.4,9.3,83.3,41.8,109.3,0.0,0,61.6,1007.6,17.11,158.43,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,198.56
minute,2026-09-10T11:05:14.632893+05:30,-16.9,-19.7,9.2,83.3,41.8,109.3,0.0,0,61.6,1007.6,17.11,158.43,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,198.56
minute,2026-09-10T11:06:14.632893+05:30,-16.9,-19.8,9.3,83.3,41.8,109.3,0.0,0,61.6,1007.6,17.11,158.43,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,198.56
minute,2026-09-10T11:07:14.632893+05:30,-16.9,-19.3,9.4,83.3,41.8,109.3,0.0,0,61.6,1007.6,17.11,158.43,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,198.56
minute,2026-09-10T11:08:14.632893+05:30,-17.0,-20.2,9.3,83.3,41.8,109.3,0.0,0,61.6,1007.6,17.11,158.43,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,198.56
minute,2026-09-10T11:09:14.632893+05:30,-17.0,-18.0,9.3,83.3,41.8,109.3,0.0,0,61.6,1007.6,17.11,158.43,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,198.56
minute,2026-09-10T11:10:14.632893+05:30,-16.9,-18.7,9.3,83.3,41.8,109.3,0.0,0,61.6,1007.6,17.11,158.43,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,198.56
minute,2026-09-10T11:11:14.632893+05:30,-16.9,-19.9,9.4,83.3,41.8,109.3,0.0,0,61.6,1007.6,17.11,158.43,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,198.56
minute,2026-09-10T11:12:14.632893+05:30,-17.0,-20.5,9.3,83.3,41.8,109.3,0.0,0,61.6,1007.6,17.11,158.43,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,198.56
minute,2026-09-10T11:13:14.632893+05:30,-17.1,-20.2,9.3,83.3,41.8,109.3,0.0,0,61.6,1007.6,17.11,158.43,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,198.56
minute,2026-09-10T11:14:14.632893+05:30,-16.9,-20.1,9.3,83.3,41.8,109.3,0.0,0,61.6,1007.6,17.11,158.43,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,198.56
minute,2026-09-10T11:15:14.632893+05:30,-17.1,-19.9,9.3,83.3,41.8,109.3,0.0,0,61.6,1007.6,17.11,158.43,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,198.56
minute,2026-09-10T11:16:14.632893+05:30,-17.0,-18.2,9.3,83.3,41.8,109.3,0.0,0,61.6,1007.6,17.11,158.43,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,198.56
minute,2026-09-10T11:17:14.632893+05:30,-17.1,-18.6,9.3,83.3,41.8,109.3,0.0,0,61.6,1007.6,17.11,158.43,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,198.56
minute,2026-09-10T11:18:14.632893+05:30,-16.9,-19.4,9.2,83.3,41.8,109.3,0.0,0,61.6,1007.6,17.11,158.43,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,198.56
minute,2026-09-10T11:19:14.632893+05:30,-17.0,-18.3,9.3,83.3,41.8,109.3,0.0,0,61.6,1007.6,17.11,158.43,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,198.56
minute,2026-09-10T11:20:14.632893+05:30,-17.1,-18.9,9.2,83.3,41.8,109.3,0.0,0,61.6,1007.6,17.11,158.43,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,198.56
minute,2026-09-10T11:21:14.632893+05:30,-16.9,-18.9,9.4,83.3,41.8,109.3,0.0,0,61.6,1007.6,17.11,158.43,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,198.56
minute,2026-09-10T11:22:14.632893+05:30,-17.0,-20.0,9.4,83.3,41.8,109.3,0.0,0,61.6,1007.6,17.11,158.43,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,198.56
minute,2026-09-10T11:23:14.632893+05:30,-17.1,-18.6,9.3,83.3,41.8,109.3,0.0,0,61.6,1007.6,17.11,158.43,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,198.56
minute,2026-09-10T11:24:14.632893+05:30,-17.1,-20.0,9.2,83.3,41.8,109.3,0.0,0,61.6,1007.6,17.11,158.43,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,198.56
minute,2026-09-10T11:25:14.632893+05:30,-17.0,-20.6,9.4,83.3,41.8,109.3,0.0,0,61.6,1007.6,17.11,158.43,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,198.56
minute,2026-09-10T11:26:14.632893+05:30,-16.9,-20.4,9.3,83.3,41.8,109.3,0.0,0,61.6,1007.6,17.11,158.43,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,198.56
minute,2026-09-10T11:27:14.632893+05:30,-17.0,-20.0,9.2,83.3,41.8,109.3,0.0,0,61.6,1007.6,17.11,158.43,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,198.56
minute,2026-09-10T11:28:14.632893+05:30,-17.0,-19.6,9.3,83.3,41.8,109.3,0.0,0,61.6,1007.6,17.11,158.43,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,198.56
minute,2026-09-10T11:29:14.632893+05:30,-17.1,-19.9,9.2,83.3,41.8,109.3,0.0,0,61.6,1007.6,17.11,158.43,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,198.56
minute,2026-09-10T11:30:14.632893+05:30,-17.1,-20.9,9.2,83.3,41.8,109.3,0.0,0,61.6,1007.6,17.11,158.43,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,198.56
minute,2026-09-10T11:31:14.632893+05:30,-16.9,-18.9,9.2,83.3,41.8,109.3,0.0,0,61.6,1007.6,17.11,158.43,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,198.56
minute,2026-09-10T11:32:14.632893+05:30,-16.9,-20.9,9.4,83.3,41.8,109.3,0.0,0,61.6,1007.6,17.11,158.43,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,198.56
minute,2026-09-10T11:33:14.632893+05:30,-17.0,-18.6,9.2,83.3,41.8,109.3,0.0,0,61.6,1007.6,17.11,158.43,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,198.56
minute,2026-09-10T11:34:14.632893+05:30,-16.9,-18.3,9.3,83.3,41.8,109.3,0.0,0,61.6,1007.6,17.11,158.43,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,198.56
minute,2026-09-10T11:35:14.632893+05:30,-17.0,-20.2,9.3,83.3,41.8,109.3,0.0,0,61.6,1007.6,17.11,158.43,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,198.56
minute,2026-09-10T11:36:14.632893+05:30,-17.1,-18.4,9.3,83.3,41.8,109.3,0.0,0,61.6,1007.6,17.11,158.43,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,198.56
minute,2026-09-10T11:37:14.632893+05:30,-17.0,-20.7,9.3,83.3,41.8,109.3,0.0,0,61.6,1007.6,17.11,158.43,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,198.56
second,2026-09-10T11:38:14.632893+05:30,-14.8,-17.4,7.7,0.0,48.5,5.6,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T11:38:15.632893+05:30,-15.0,-16.2,7.8,0.0,50.0,4.5,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T11:38:16.632893+05:30,-15.3,-19.1,7.8,0.0,51.7,0.0,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T11:38:17.632893+05:30,-15.0,-18.3,7.8,0.0,50.7,4.4,0.02,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T11:38:18.632893+05:30,-14.7,-18.1,7.7,0.0,48.2,3.0,0.01,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T11:38:19.632893+05:30,-15.2,-17.0,8.3,0.0,50.5,0.0,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T11:38:20.632893+05:30,-15.1,-18.0,7.8,0.0,48.1,0.0,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T11:38:21.632893+05:30,-14.8,-16.8,8.1,0.0,50.6,1.4,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T11:38:22.632893+05:30,-14.9,-17.4,8.3,0.0,50.7,0.2,0.02,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T11:38:23.632893+05:30,-15.1,-17.1,8.2,0.0,49.5,1.3,0.01,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T11:38:24.632893+05:30,-15.0,-18.9,8.0,0.0,51.7,5.9,0.01,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T11:38:25.632893+05:30,-17.0,-18.6,9.0,83.3,40.8,114.3,0.0,0,61.6,1007.6,16.88,157.84,88.44,95.0,50.0,54.25,29.42,49.69,1600.0,100.0,59.16,197.88
second,2026-09-10T11:38:26.632893+05:30,-17.0,-18.3,9.1,83.3,41.6,112.1,0.0,0,61.6,1007.6,16.96,157.03,90.0,95.0,50.0,55.0,29.66,50.0,1600.0,100.0,60.0,199.8
second,2026-09-10T11:38:27.632893+05:30,-17.1,-20.5,9.4,83.3,40.7,107.1,0.02,0,61.6,1007.6,16.96,157.06,89.25,95.0,50.0,54.97,29.83,50.0,1600.0,98.09,60.0,196.9
second,2026-09-10T11:38:28.632893+05:30,-17.1,-21.0,9.1,83.3,39.9,114.8,0.01,0,61.6,1007.6,17.06,157.56,89.99,94.88,49.87,54.78,30.0,49.73,1600.0,100.0,59.42,198.16
second,2026-09-10T11:38:29.632893+05:30,-17.1,-20.4,9.1,83.3,43.6,103.4,0.01,0,61.6,1007.6,17.08,155.38,90.0,94.88,50.0,55.0,30.0,50.0,1589.76,99.92,60.0,198.09
second,2026-09-10T11:38:30.632893+05:30,-16.9,-19.6,9.2,83.3,40.0,103.9,0.0,0,61.6,1007.6,17.39,156.28,89.48,94.45,49.67,54.22,29.43,50.0,1582.82,100.0,60.0,199.63
second,2026-09-10T11:38:31.632893+05:30,-17.3,-20.7,9.0,83.3,40.3,110.1,0.0,0,61.6,1007.6,17.39,157.07,90.0,95.0,49.07,54.88,29.69,49.58,1569.75,99.15,59.29,198.23
second,2026-09-10T11:38:32.632893+05:30,-16.8,-20.2,9.0,83.3,40.2,113.3,0.0,0,61.6,1007.6,16.81,156.82,90.0,93.81,49.28,55.0,29.81,50.0,1575.91,99.91,59.84,197.29
second,2026-09-10T11:38:33.632893+05:30,-16.9,-19.9,9.6,83.3,40.6,114.7,0.0,0,61.6,1007.6,17.32,155.3,89.32,95.0,49.23,54.41,29.46,49.57,1592.29,99.53,60.0,199.12
second,2026-09-10T11:38:34.632893+05:30,-16.9,-18.8,9.5,83.3,40.1,105.4,0.01,0,61.6,1007.6,17.3,157.13,89.13,95.0,49.08,55.0,30.0,49.36,1600.0,100.0,60.0,198.98
