granularity,timestamp_ist,temperature_c,feels_like_c,wind_speed_mps,wind_direction_deg,cloud_cover_pct,solar_irradiance_wm2,snowfall_mm,precipitation_mm,humidity_pct,pressure_hpa,solar_kw,wind_kw,hydropower_kw,geothermal_kw,marine_energy_kw,biomass_biogas_kw,solar_thermal_kw,h2_kw,battery_kwh,diesel_kw,chp_kw,demand_kw
hour,2026-09-10T04:00:00+05:30,-13.7,-17.5,9.7,229.7,63.0,0.3,0.25,0,86.5,1025.7,0.0,226.19,90.0,95.0,50.0,55.0,0.0,50.0,1600.0,100.0,60.0,167.36
hour,2026-09-10T05:00:00+05:30,-20.5,-22.6,11.2,229.7,100.0,6.2,0.81,0,86.5,1025.7,0.0,272.22,0.0,95.0,50.0,55.0,0.0,50.0,1600.0,100.0,60.0,197.24
hour,2026-09-10T06:00:00+05:30,-21.0,-24.0,13.5,229.7,78.2,52.1,0.0,0,86.5,1025.7,0.0,300.0,90.0,95.0,50.0,55.0,0.0,50.0,1600.0,100.0,60.0,190.81
hour,2026-09-10T07:00:00+05:30,-16.1,-19.2,13.2,229.7,45.3,0.0,0.0,0,86.5,1025.7,0.0,300.0,90.0,95.0,50.0,55.0,0.0,50.0,1600.0,100.0,60.0,188.4
hour,2026-09-10T08:00:00+05:30,-16.1,-19.1,12.0,229.7,81.3,45.3,0.0,0,86.5,1025.7,0.54,300.0,90.0,95.0,50.0,55.0,0.0,50.0,1600.0,100.0,60.0,195.72
hour,2026-09-10T09:00:00+05:30,-12.6,-15.3,9.4,229.7,59.5,41.2,0.0,0,86.5,1025.7,9.38,214.35,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,183.89
minute,2026-09-10T09:51:35.609847+05:30,-12.6,-15.8,9.4,229.7,59.5,41.2,0.0,0,86.5,1025.7,9.38,214.35,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,183.89
minute,2026-09-10T09:52:35.609847+05:30,-12.5,-16.3,9.4,229.7,59.5,41.2,0.0,0,86.5,1025.7,9.38,214.35,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,183.89
minute,2026-09-10T09:53:35.609847+05:30,-12.6,-15.4,9.5,229.7,59.5,41.2,0.0,0,86.5,1025.7,9.38,214.35,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,183.89
minute,2026-09-10T09:54:35.609847+05:30,-12.6,-15.7,9.5,229.7,59.5,41.2,0.0,0,86.5,1025.7,9.38,214.35,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,183.89
minute,2026-09-10T09:55:35.609847+05:30,-12.7,-14.7,9.3,229.7,59.5,41.2,0.0,0,86.5,1025.7,9.38,214.35,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,183.89
minute,2026-09-10T09:56:35.609847+05:30,-12.6,-13.6,9.4,229.7,59.5,41.2,0.0,0,86.5,1025.7,9.38,214.35,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,183.89
minute,2026-09-10T09:57:35.609847+05:30,-12.6,-16.2,9.5,229.7,59.5,41.2,0.0,0,86.5,1025.7,9.38,214.35,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,183.89
minute,2026-09-10T09:58:35.609847+05:30,-12.6,-13.6,9.4,229.7,59.5,41.2,0.0,0,86.5,1025.7,9.38,214.35,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,183.89
minute,2026-09-10T09:59:35.609847+05:30,-12.7,-16.1,9.4,229.7,59.5,41.2,0.0,0,86.5,1025.7,9.38,214.35,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,183.89
minute,2026-09-10T10:00:35.609847+05:30,-11.9,-13.7,14.0,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:01:35.609847+05:30,-11.9,-15.5,14.0,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:02:35.609847+05:30,-11.9,-15.1,13.9,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:03:35.609847+05:30,-11.9,-14.2,14.0,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:04:35.609847+05:30,-11.9,-13.8,14.0,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:05:35.609847+05:30,-12.0,-15.9,14.1,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:06:35.609847+05:30,-11.9,-13.6,14.1,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:07:35.609847+05:30,-12.0,-14.8,14.1,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:08:35.609847+05:30,-11.9,-14.1,14.0,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:09:35.609847+05:30,-11.9,-13.0,13.9,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:10:35.609847+05:30,-11.8,-15.1,13.9,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:11:35.609847+05:30,-11.9,-15.8,14.0,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:12:35.609847+05:30,-11.9,-15.6,14.1,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:13:35.609847+05:30,-11.9,-15.5,14.1,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:14:35.609847+05:30,-11.9,-14.0,14.1,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:15:35.609847+05:30,-11.8,-13.6,14.0,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:16:35.609847+05:30,-12.0,-14.1,13.9,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:17:35.609847+05:30,-11.9,-12.9,14.0,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:18:35.609847+05:30,-11.8,-13.0,14.0,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:19:35.609847+05:30,-12.0,-14.6,14.0,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:20:35.609847+05:30,-11.9,-14.8,13.9,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:21:35.609847+05:30,-11.9,-14.7,14.0,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:22:35.609847+05:30,-11.9,-13.6,14.0,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:23:35.609847+05:30,-11.9,-13.3,13.9,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:24:35.609847+05:30,-12.0,-13.9,14.0,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:25:35.609847+05:30,-11.9,-12.9,13.9,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:26:35.609847+05:30,-11.9,-14.3,13.9,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:27:35.609847+05:30,-11.8,-14.3,14.1,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:28:35.609847+05:30,-12.0,-14.3,14.0,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:29:35.609847+05:30,-12.0,-15.9,14.0,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:30:35.609847+05:30,-11.9,-14.7,14.0,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:31:35.609847+05:30,-12.0,-15.2,14.0,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:32:35.609847+05:30,-11.9,-15.3,14.1,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:33:35.609847+05:30,-12.0,-14.6,14.0,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:34:35.609847+05:30,-12.0,-14.8,14.0,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:35:35.609847+05:30,-11.9,-13.7,13.9,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:36:35.609847+05:30,-11.9,-13.3,14.1,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:37:35.609847+05:30,-11.9,-13.7,14.0,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:38:35.609847+05:30,-11.8,-13.7,14.0,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:39:35.609847+05:30,-11.9,-13.0,14.0,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:40:35.609847+05:30,-12.0,-15.9,14.1,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:41:35.609847+05:30,-12.0,-15.6,14.0,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:42:35.609847+05:30,-11.9,-15.3,13.9,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:43:35.609847+05:30,-11.8,-14.9,14.1,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:44:35.609847+05:30,-11.8,-14.2,14.1,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:45:35.609847+05:30,-12.0,-15.2,14.0,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:46:35.609847+05:30,-11.9,-14.8,14.1,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:47:35.609847+05:30,-11.9,-13.7,14.1,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:48:35.609847+05:30,-11.9,-13.9,14.0,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:49:35.609847+05:30,-12.0,-13.6,13.9,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
minute,2026-09-10T10:50:35.609847+05:30,-11.8,-15.7,14.0,229.7,37.0,38.0,0.0,0,86.5,1025.7,7.03,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,185.63
second,2026-09-10T10:51:35.609847+05:30,-14.6,-16.1,8.3,0.0,48.2,0.0,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:51:36.609847+05:30,-15.4,-18.7,8.1,0.0,51.4,1.2,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:51:37.609847+05:30,-15.1,-18.8,8.0,0.0,50.6,5.1,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:51:38.609847+05:30,-14.8,-17.5,7.7,0.0,48.5,4.1,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:51:39.609847+05:30,-15.1,-16.1,8.3,0.0,50.2,0.0,0.01,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:51:40.609847+05:30,-14.7,-16.4,7.7,0.0,49.9,0.0,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:51:41.609847+05:30,-14.6,-17.5,8.0,0.0,50.0,2.3,0.01,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:51:42.609847+05:30,-15.4,-16.5,7.9,0.0,49.7,0.0,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:51:43.609847+05:30,-14.8,-16.5,8.3,0.0,49.5,0.4,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:51:44.609847+05:30,-11.8,-13.7,14.4,229.7,36.7,43.3,0.01,0,86.5,1025.7,7.11,89.32,90.0,95.0,50.0,55.0,30.0,50.0,1593.04,98.98,59.05,184.86
second,2026-09-10T10:51:45.609847+05:30,-11.7,-15.2,13.7,229.7,38.4,34.0,0.0,0,86.5,1025.7,7.03,89.82,90.0,95.0,50.0,54.02,29.69,50.0,1587.31,100.0,60.0,184.1
second,2026-09-10T10:51:46.609847+05:30,-12.0,-13.3,13.9,229.7,36.1,36.4,0.0,0,86.5,1025.7,6.95,89.79,89.05,93.38,50.0,54.99,29.7,50.0,1594.45,99.48,60.0,184.13
second,2026-09-10T10:51:47.609847+05:30,-12.2,-14.5,13.6,229.7,38.9,33.0,0.01,0,86.5,1025.7,7.05,89.28,89.41,95.0,50.0,55.0,30.0,50.0,1594.16,100.0,58.91,186.65
second,2026-09-10T10:51:48.609847+05:30,-12.2,-14.6,14.1,229.7,38.2,35.3,0.02,0,86.5,1025.7,7.01,89.5,89.1,95.0,50.0,53.98,30.0,49.31,1600.0,98.33,60.0,187.42
second,2026-09-10T10:51:49.609847+05:30,-12.0,-14.9,14.2,229.7,38.9,38.6,0.02,0,86.5,1025.7,7.14,88.14,89.25,93.13,49.41,54.43,30.0,50.0,1600.0,99.68,60.0,185.97
second,2026-09-10T10:51:50.609847+05:30,-11.6,-12.9,14.1,229.7,38.2,39.2,0.02,0,86.5,1025.7,6.94,89.05,90.0,95.0,49.08,54.33,29.42,49.15,1600.0,99.72,60.0,187.02
second,2026-09-10T10:51:51.609847+05:30,-11.6,-13.9,14.2,229.7,35.3,35.1,0.0,0,86.5,1025.7,7.14,87.08,90.0,95.0,49.58,54.43,29.73,49.37,1581.92,98.92,59.24,184.39
second,2026-09-10T10:51:52.609847+05:30,-11.7,-13.9,13.7,229.7,37.1,32.5,0.0,0,86.5,1025.7,6.92,88.88,89.5,95.0,50.0,55.0,30.0,50.0,1600.0,99.22,59.39,186.24
