granularity,timestamp_ist,temperature_c,feels_like_c,wind_speed_mps,wind_direction_deg,cloud_cover_pct,solar_irradiance_wm2,snowfall_mm,precipitation_mm,humidity_pct,pressure_hpa,solar_kw,wind_kw,hydropower_kw,geothermal_kw,marine_energy_kw,biomass_biogas_kw,solar_thermal_kw,h2_kw,battery_kwh,diesel_kw,chp_kw,demand_kw
minute,2026-09-10T10:30:25.746011+05:30,-17.3,-18.7,13.2,170.6,49.6,28.6,0.0,0,86.9,1020.5,9.59,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,206.69
minute,2026-09-10T10:31:25.746011+05:30,-17.4,-18.7,13.3,170.6,49.6,28.6,0.0,0,86.9,1020.5,9.59,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,206.69
minute,2026-09-10T10:32:25.746011+05:30,-17.3,-19.8,13.3,170.6,49.6,28.6,0.0,0,86.9,1020.5,9.59,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,206.69
minute,2026-09-10T10:33:25.746011+05:30,-17.4,-18.6,13.2,170.6,49.6,28.6,0.0,0,86.9,1020.5,9.59,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,206.69
minute,2026-09-10T10:34:25.746011+05:30,-17.2,-21.0,13.4,170.6,49.6,28.6,0.0,0,86.9,1020.5,9.59,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,206.69
minute,2026-09-10T10:35:25.746011+05:30,-17.3,-20.5,13.3,170.6,49.6,28.6,0.0,0,86.9,1020.5,9.59,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,206.69
minute,2026-09-10T10:36:25.746011+05:30,-17.2,-18.3,13.2,170.6,49.6,28.6,0.0,0,86.9,1020.5,9.59,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,206.69
minute,2026-09-10T10:37:25.746011+05:30,-17.3,-19.9,13.4,170.6,49.6,28.6,0.0,0,86.9,1020.5,9.59,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,206.69
minute,2026-09-10T10:38:25.746011+05:30,-17.3,-18.7,13.3,170.6,49.6,28.6,0.0,0,86.9,1020.5,9.59,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,206.69
minute,2026-09-10T10:39:25.746011+05:30,-17.4,-19.7,13.3,170.6,49.6,28.6,0.0,0,86.9,1020.5,9.59,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,206.69
minute,2026-09-10T10:40:25.746011+05:30,-17.3,-20.7,13.3,170.6,49.6,28.6,0.0,0,86.9,1020.5,9.59,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,206.69
minute,2026-09-10T10:41:25.746011+05:30,-17.3,-21.1,13.2,170.6,49.6,28.6,0.0,0,86.9,1020.5,9.59,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,206.69
minute,2026-09-10T10:42:25.746011+05:30,-17.3,-18.9,13.3,170.6,49.6,28.6,0.0,0,86.9,1020.5,9.59,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,206.69
minute,2026-09-10T10:43:25.746011+05:30,-17.3,-20.0,13.4,170.6,49.6,28.6,0.0,0,86.9,1020.5,9.59,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,206.69
minute,2026-09-10T10:44:25.746011+05:30,-17.3,-19.5,13.4,170.6,49.6,28.6,0.0,0,86.9,1020.5,9.59,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,206.69
minute,2026-09-10T10:45:25.746011+05:30,-17.3,-19.7,13.4,170.6,49.6,28.6,0.0,0,86.9,1020.5,9.59,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,206.69
minute,2026-09-10T10:46:25.746011+05:30,-17.3,-19.5,13.2,170.6,49.6,28.6,0.0,0,86.9,1020.5,9.59,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,206.69
minute,2026-09-10T10:47:25.746011+05:30,-17.3,-19.6,13.4,170.6,49.6,28.6,0.0,0,86.9,1020.5,9.59,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,206.69
minute,2026-09-10T10:48:25.746011+05:30,-17.4,-19.7,13.3,170.6,49.6,28.6,0.0,0,86.9,1020.5,9.59,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,206.69
minute,2026-09-10T10:49:25.746011+05:30,-17.4,-21.2,13.3,170.6,49.6,28.6,0.0,0,86.9,1020.5,9.59,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,206.69
minute,2026-09-10T10:50:25.746011+05:30,-17.2,-19.9,13.3,170.6,49.6,28.6,0.0,0,86.9,1020.5,9.59,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,206.69
minute,2026-09-10T10:51:25.746011+05:30,-17.4,-20.4,13.4,170.6,49.6,28.6,0.0,0,86.9,1020.5,9.59,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,206.69
minute,2026-09-10T10:52:25.746011+05:30,-17.3,-21.0,13.3,170.6,49.6,28.6,0.0,0,86.9,1020.5,9.59,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,206.69
minute,2026-09-10T10:53:25.746011+05:30,-17.4,-21.4,13.3,170.6,49.6,28.6,0.0,0,86.9,1020.5,9.59,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,206.69
minute,2026-09-10T10:54:25.746011+05:30,-17.3,-20.0,13.3,170.6,49.6,28.6,0.0,0,86.9,1020.5,9.59,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,206.69
minute,2026-09-10T10:55:25.746011+05:30,-17.3,-18.9,13.3,170.6,49.6,28.6,0.0,0,86.9,1020.5,9.59,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,206.69
minute,2026-09-10T10:56:25.746011+05:30,-17.3,-20.9,13.3,170.6,49.6,28.6,0.0,0,86.9,1020.5,9.59,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,206.69
minute,2026-09-10T10:57:25.746011+05:30,-17.3,-20.5,13.2,170.6,49.6,28.6,0.0,0,86.9,1020.5,9.59,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,206.69
minute,2026-09-10T10:58:25.746011+05:30,-17.2,-20.5,13.4,170.6,49.6,28.6,0.0,0,86.9,1020.5,9.59,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,206.69
minute,2026-09-10T10:59:25.746011+05:30,-17.2,-18.3,13.4,170.6,49.6,28.6,0.0,0,86.9,1020.5,9.59,300.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,206.69
minute,2026-09-10T11:00:25.746011+05:30,-14.8,-18.0,1.3,170.6,46.0,51.8,0.0,0,86.9,1020.5,13.21,0.0,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.21
minute,2026-09-10T11:01:25.746011+05:30,-14.8,-16.0,1.1,170.6,46.0,51.8,0.0,0,86.9,1020.5,13.21,0.0,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.21
minute,2026-09-10T11:02:25.746011+05:30,-14.8,-17.4,1.2,170.6,46.0,51.8,0.0,0,86.9,1020.5,13.21,0.0,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.21
minute,2026-09-10T11:03:25.746011+05:30,-14.8,-16.9,1.3,170.6,46.0,51.8,0.0,0,86.9,1020.5,13.21,0.0,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.21
minute,2026-09-10T11:04:25.746011+05:30,-14.9,-18.0,1.1,170.6,46.0,51.8,0.0,0,86.9,1020.5,13.21,0.0,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.21
minute,2026-09-10T11:05:25.746011+05:30,-14.7,-16.2,1.2,170.6,46.0,51.8,0.0,0,86.9,1020.5,13.21,0.0,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.21
minute,2026-09-10T11:06:25.746011+05:30,-14.9,-18.7,1.3,170.6,46.0,51.8,0.0,0,86.9,1020.5,13.21,0.0,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.21
minute,2026-09-10T11:07:25.746011+05:30,-14.7,-17.6,1.1,170.6,46.0,51.8,0.0,0,86.9,1020.5,13.21,0.0,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.21
minute,2026-09-10T11:08:25.746011+05:30,-14.8,-17.9,1.1,170.6,46.0,51.8,0.0,0,86.9,1020.5,13.21,0.0,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.21
minute,2026-09-10T11:09:25.746011+05:30,-14.8,-18.6,1.3,170.6,46.0,51.8,0.0,0,86.9,1020.5,13.21,0.0,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.21
minute,2026-09-10T11:10:25.746011+05:30,-14.8,-16.4,1.1,170.6,46.0,51.8,0.0,0,86.9,1020.5,13.21,0.0,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.21
minute,2026-09-10T11:11:25.746011+05:30,-14.8,-17.2,1.3,170.6,46.0,51.8,0.0,0,86.9,1020.5,13.21,0.0,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.21
minute,2026-09-10T11:12:25.746011+05:30,-14.8,-18.0,1.3,170.6,46.0,51.8,0.0,0,86.9,1020.5,13.21,0.0,0.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.21
second,2026-09-10T11:13:25.746011+05:30,-15.1,-17.8,8.2,0.0,49.3,3.3,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T11:13:26.746011+05:30,-15.0,-18.7,7.7,0.0,52.0,4.0,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T11:13:27.746011+05:30,-14.8,-16.3,8.1,0.0,49.9,0.0,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T11:13:28.746011+05:30,-14.9,-17.5,7.8,0.0,50.1,0.0,0.02,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T11:13:29.746011+05:30,-15.3,-17.0,8.2,0.0,50.9,0.0,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T11:13:30.746011+05:30,-14.7,-17.8,7.9,0.0,51.4,0.0,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T11:13:31.746011+05:30,-14.9,-15.9,8.1,0.0,51.1,0.0,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T11:13:32.746011+05:30,-15.2,-17.2,8.3,0.0,51.5,0.0,0.02,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T11:13:33.746011+05:30,-15.4,-16.5,7.8,0.0,48.4,0.6,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T11:13:34.746011+05:30,-15.1,-17.3,7.8,0.0,51.7,0.0,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T11:13:35.746011+05:30,-15.4,-17.0,8.0,0.0,50.3,0.0,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T11:13:36.746011+05:30,-14.8,-16.6,7.8,0.0,48.7,4.5,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T11:13:37.746011+05:30,-15.2,-17.5,8.4,0.0,48.6,2.0,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T11:13:38.746011+05:30,-15.3,-18.6,8.2,0.0,50.3,1.7,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T11:13:39.746011+05:30,-14.8,-18.1,7.8,0.0,51.2,4.5,0.01,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T11:13:40.746011+05:30,-15.2,-16.8,8.1,0.0,48.9,0.0,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T11:13:41.746011+05:30,-15.2,-16.3,8.2,0.0,48.6,0.0,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T11:13:42.746011+05:30,-15.3,-19.2,8.1,0.0,51.4,1.6,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T11:13:43.746011+05:30,-15.4,-16.6,7.6,0.0,50.1,0.0,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T11:13:44.746011+05:30,-15.4,-17.8,8.2,0.0,50.4,2.9,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T11:13:45.746011+05:30,-14.7,-18.1,7.7,0.0,51.4,0.0,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T11:13:46.746011+05:30,-15.1,-18.4,7.8,0.0,50.4,0.1,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T11:13:47.746011+05:30,-14.7,-17.1,8.3,0.0,50.4,0.0,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T11:13:48.746011+05:30,-15.2,-17.6,7.9,0.0,49.6,0.0,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T11:13:49.746011+05:30,-15.2,-16.6,8.3,0.0,49.1,1.0,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T11:13:50.746011+05:30,-14.9,-16.7,7.8,0.0,49.6,0.0,0.02,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T11:13:51.746011+05:30,-15.4,-17.0,8.3,0.0,51.9,0.0,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T11:13:52.746011+05:30,-14.7,-16.1,8.0,0.0,50.3,0.0,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T11:13:53.746011+05:30,-14.7,-16.6,8.0,0.0,48.7,2.8,0.02,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T11:13:54.746011+05:30,-14.8,-18.6,7.6,0.0,50.7,0.0,0.01,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T11:13:55.746011+05:30,-15.3,-18.3,7.7,0.0,48.3,0.4,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T11:13:56.746011+05:30,-15.0,-16.8,8.2,0.0,49.4,5.1,0.02,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T11:13:57.746011+05:30,-14.7,-17.6,1.1,170.6,44.7,52.0,0.0,0,86.9,1020.5,13.03,0.0,89.01,94.29,49.15,54.81,30.0,50.0,1595.57,100.0,60.0,196.77
second,2026-09-10T11:13:58.746011+05:30,-14.7,-16.6,0.8,170.6,46.3,57.7,0.01,0,86.9,1020.5,13.24,0.0,90.0,94.9,50.0,55.0,29.84,50.0,1600.0,98.67,60.0,194.64
second,2026-09-10T11:13:59.746011+05:30,-14.9,-16.4,1.5,170.6,47.5,48.3,0.0,0,86.9,1020.5,13.24,0.0,89.09,95.0,49.72,54.76,30.0,50.0,1590.62,100.0,59.63,197.08
second,2026-09-10T11:14:00.746011+05:30,-14.5,-16.1,1.1,170.6,47.9,52.9,0.01,0,86.9,1020.5,12.98,0.0,88.29,94.81,49.61,55.0,30.0,49.22,1600.0,100.0,60.0,195.91
second,2026-09-10T11:14:01.746011+05:30,-14.8,-18.2,0.8,170.6,44.1,48.4,0.0,0,86.9,1020.5,13.04,0.0,90.0,94.27,50.0,55.0,30.0,49.59,1591.32,100.0,60.0,194.5
