granularity,timestamp_ist,temperature_c,feels_like_c,wind_speed_mps,wind_direction_deg,cloud_cover_pct,solar_irradiance_wm2,snowfall_mm,precipitation_mm,humidity_pct,pressure_hpa,solar_kw,wind_kw,hydropower_kw,geothermal_kw,marine_energy_kw,biomass_biogas_kw,solar_thermal_kw,h2_kw,battery_kwh,diesel_kw,chp_kw,demand_kw
minute,2026-09-10T09:47:25.682825+05:30,-17.5,-20.8,11.2,179.3,54.3,7.1,0.0,0.54,89.2,1004.5,1.12,274.42,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,203.11
minute,2026-09-10T09:48:25.682825+05:30,-17.6,-19.5,11.2,179.3,54.3,7.1,0.0,0.54,89.2,1004.5,1.12,274.42,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,203.11
minute,2026-09-10T09:49:25.682825+05:30,-17.6,-21.2,11.1,179.3,54.3,7.1,0.0,0.54,89.2,1004.5,1.12,274.42,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,203.11
minute,2026-09-10T09:50:25.682825+05:30,-17.7,-20.2,11.2,179.3,54.3,7.1,0.0,0.54,89.2,1004.5,1.12,274.42,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,203.11
minute,2026-09-10T09:51:25.682825+05:30,-17.6,-20.8,11.3,179.3,54.3,7.1,0.0,0.54,89.2,1004.5,1.12,274.42,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,203.11
minute,2026-09-10T09:52:25.682825+05:30,-17.5,-19.6,11.3,179.3,54.3,7.1,0.0,0.54,89.2,1004.5,1.12,274.42,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,203.11
minute,2026-09-10T09:53:25.682825+05:30,-17.6,-19.7,11.2,179.3,54.3,7.1,0.0,0.54,89.2,1004.5,1.12,274.42,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,203.11
minute,2026-09-10T09:54:25.682825+05:30,-17.6,-21.0,11.2,179.3,54.3,7.1,0.0,0.54,89.2,1004.5,1.12,274.42,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,203.11
minute,2026-09-10T09:55:25.682825+05:30,-17.6,-20.8,11.2,179.3,54.3,7.1,0.0,0.54,89.2,1004.5,1.12,274.42,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,203.11
minute,2026-09-10T09:56:25.682825+05:30,-17.6,-20.9,11.2,179.3,54.3,7.1,0.0,0.54,89.2,1004.5,1.12,274.42,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,203.11
minute,2026-09-10T09:57:25.682825+05:30,-17.7,-20.5,11.2,179.3,54.3,7.1,0.0,0.54,89.2,1004.5,1.12,274.42,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,203.11
minute,2026-09-10T09:58:25.682825+05:30,-17.6,-18.9,11.3,179.3,54.3,7.1,0.0,0.54,89.2,1004.5,1.12,274.42,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,203.11
minute,2026-09-10T09:59:25.682825+05:30,-17.7,-21.2,11.2,179.3,54.3,7.1,0.0,0.54,89.2,1004.5,1.12,274.42,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,203.11
minute,2026-09-10T10:00:25.682825+05:30,-15.3,-18.7,9.1,179.3,81.6,42.2,0.0,0.54,89.2,1004.5,4.71,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.94
minute,2026-09-10T10:01:25.682825+05:30,-15.2,-17.2,9.1,179.3,81.6,42.2,0.0,0.54,89.2,1004.5,4.71,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.94
minute,2026-09-10T10:02:25.682825+05:30,-15.2,-18.0,9.1,179.3,81.6,42.2,0.0,0.54,89.2,1004.5,4.71,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.94
minute,2026-09-10T10:03:25.682825+05:30,-15.2,-17.4,9.0,179.3,81.6,42.2,0.0,0.54,89.2,1004.5,4.71,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.94
minute,2026-09-10T10:04:25.682825+05:30,-15.2,-16.5,9.1,179.3,81.6,42.2,0.0,0.54,89.2,1004.5,4.71,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.94
minute,2026-09-10T10:05:25.682825+05:30,-15.3,-16.9,9.1,179.3,81.6,42.2,0.0,0.54,89.2,1004.5,4.71,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.94
minute,2026-09-10T10:06:25.682825+05:30,-15.1,-16.6,9.1,179.3,81.6,42.2,0.0,0.54,89.2,1004.5,4.71,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.94
minute,2026-09-10T10:07:25.682825+05:30,-15.2,-18.3,9.0,179.3,81.6,42.2,0.0,0.54,89.2,1004.5,4.71,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.94
minute,2026-09-10T10:08:25.682825+05:30,-15.1,-17.6,9.2,179.3,81.6,42.2,0.0,0.54,89.2,1004.5,4.71,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.94
minute,2026-09-10T10:09:25.682825+05:30,-15.3,-18.8,9.2,179.3,81.6,42.2,0.0,0.54,89.2,1004.5,4.71,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.94
minute,2026-09-10T10:10:25.682825+05:30,-15.2,-17.9,9.1,179.3,81.6,42.2,0.0,0.54,89.2,1004.5,4.71,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.94
minute,2026-09-10T10:11:25.682825+05:30,-15.2,-17.9,9.2,179.3,81.6,42.2,0.0,0.54,89.2,1004.5,4.71,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.94
minute,2026-09-10T10:12:25.682825+05:30,-15.2,-16.9,9.1,179.3,81.6,42.2,0.0,0.54,89.2,1004.5,4.71,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.94
minute,2026-09-10T10:13:25.682825+05:30,-15.1,-19.0,9.0,179.3,81.6,42.2,0.0,0.54,89.2,1004.5,4.71,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.94
minute,2026-09-10T10:14:25.682825+05:30,-15.2,-17.5,9.1,179.3,81.6,42.2,0.0,0.54,89.2,1004.5,4.71,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.94
minute,2026-09-10T10:15:25.682825+05:30,-15.3,-17.6,9.2,179.3,81.6,42.2,0.0,0.54,89.2,1004.5,4.71,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.94
minute,2026-09-10T10:16:25.682825+05:30,-15.3,-17.0,9.1,179.3,81.6,42.2,0.0,0.54,89.2,1004.5,4.71,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.94
minute,2026-09-10T10:17:25.682825+05:30,-15.2,-17.1,9.1,179.3,81.6,42.2,0.0,0.54,89.2,1004.5,4.71,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.94
minute,2026-09-10T10:18:25.682825+05:30,-15.2,-17.6,9.0,179.3,81.6,42.2,0.0,0.54,89.2,1004.5,4.71,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.94
minute,2026-09-10T10:19:25.682825+05:30,-15.3,-18.1,9.1,179.3,81.6,42.2,0.0,0.54,89.2,1004.5,4.71,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.94
minute,2026-09-10T10:20:25.682825+05:30,-15.2,-19.0,9.2,179.3,81.6,42.2,0.0,0.54,89.2,1004.5,4.71,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.94
second,2026-09-10T10:21:25.682825+05:30,-15.0,-18.9,7.9,0.0,50.6,5.3,0.01,0.0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:21:26.682825+05:30,-15.2,-18.8,7.7,0.0,49.5,0.0,0.0,0.0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:21:27.682825+05:30,-15.0,-16.8,8.1,0.0,49.2,0.0,0.0,0.0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:21:28.682825+05:30,-14.6,-17.1,7.8,0.0,48.3,1.5,0.0,0.0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:21:29.682825+05:30,-15.0,-17.1,7.7,0.0,50.0,0.0,0.0,0.0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:21:30.682825+05:30,-14.6,-16.7,8.0,0.0,48.6,1.2,0.01,0.0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hour,2026-09-10T10:21:31.049149+05:30,-15.2,-17.216588155788298,9.1,179.3,81.6,42.2,0.0,0.54,89.2,1004.5,4.71,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,195.94
second,2026-09-10T10:21:31.682825+05:30,-15.1,-16.6,8.3,0.0,49.3,0.0,0.01,0.0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:21:32.682825+05:30,-14.6,-16.3,8.3,0.0,50.0,0.0,0.01,0.0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:21:33.682825+05:30,-15.4,-17.9,8.4,0.0,50.1,0.0,0.0,0.0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:21:34.682825+05:30,-15.5,-16.8,8.7,179.3,82.2,42.7,0.01,0.54,89.2,1004.5,4.71,20.1,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,59.07,196.18
second,2026-09-10T10:21:35.682825+05:30,-15.5,-18.3,9.1,179.3,83.5,37.8,0.01,0.54,89.2,1004.5,4.72,20.03,88.81,95.0,50.0,55.0,29.71,50.0,1589.57,100.0,58.98,195.27
second,2026-09-10T10:21:36.682825+05:30,-15.1,-16.5,9.4,179.3,83.1,37.8,0.0,0.54,89.2,1004.5,4.77,19.72,90.0,95.0,50.0,54.35,30.0,50.0,1583.31,100.0,59.64,194.29
second,2026-09-10T10:21:37.682825+05:30,-14.8,-16.4,9.1,179.3,83.0,47.1,0.02,0.54,89.2,1004.5,4.63,20.09,90.0,95.0,49.69,54.13,29.88,49.09,1600.0,99.15,60.0,194.49
second,2026-09-10T10:21:38.682825+05:30,-15.4,-17.6,9.3,179.3,82.3,47.3,0.01,0.54,89.2,1004.5,4.64,20.13,89.25,93.17,49.34,55.0,30.0,50.0,1600.0,98.35,59.25,194.24
second,2026-09-10T10:21:39.682825+05:30,-15.3,-16.5,8.8,179.3,81.1,38.9,0.01,0.54,89.2,1004.5,4.75,19.91,90.0,95.0,49.12,54.44,29.96,50.0,1600.0,99.5,60.0,195.67
second,2026-09-10T10:21:40.682825+05:30,-15.6,-17.4,8.7,179.3,81.2,36.3,0.02,0.54,89.2,1004.5,4.79,19.5,90.0,93.32,50.0,55.0,29.77,49.41,1599.0,99.82,59.45,197.6
second,2026-09-10T10:21:41.682825+05:30,-14.8,-18.1,9.0,179.3,83.1,41.5,0.0,0.54,89.2,1004.5,4.71,19.73,89.73,95.0,49.44,54.67,29.74,49.81,1598.06,100.0,59.53,196.87
second,2026-09-10T10:21:42.682825+05:30,-14.8,-17.6,9.3,179.3,83.1,43.0,0.0,0.54,89.2,1004.5,4.67,19.78,88.48,95.0,49.93,55.0,30.0,49.52,1585.89,99.47,60.0,194.29
second,2026-09-10T10:21:43.682825+05:30,-14.9,-16.7,9.0,179.3,82.3,42.4,0.0,0.54,89.2,1004.5,4.79,19.95,89.34,95.0,49.96,55.0,30.0,49.71,1600.0,100.0,60.0,196.65
second,2026-09-10T10:21:44.682825+05:30,-15.3,-17.0,8.9,179.3,81.4,46.9,0.0,0.54,89.2,1004.5,4.63,20.12,88.68,95.0,50.0,54.17,29.77,49.59,1600.0,100.0,59.66,195.58
second,2026-09-10T10:21:45.682825+05:30,-15.5,-19.1,9.0,179.3,82.5,45.2,0.0,0.54,89.2,1004.5,4.63,19.98,90.0,94.22,49.63,54.0,29.75,49.35,1600.0,100.0,59.53,195.51
second,2026-09-10T10:21:46.682825+05:30,-15.1,-18.4,8.8,179.3,80.9,46.1,0.0,0.54,89.2,1004.5,4.77,19.49,88.56,94.78,50.0,54.98,30.0,49.11,1600.0,100.0,60.0,196.65
second,2026-09-10T10:21:47.682825+05:30,-15.5,-18.2,8.8,179.3,82.2,37.6,0.0,0.54,89.2,1004.5,4.72,19.75,88.71,93.76,50.0,54.22,30.0,50.0,1573.51,100.0,59.12,196.69
second,2026-09-10T10:21:48.682825+05:30,-15.2,-16.3,9.1,179.3,82.8,42.2,0.0,0.54,89.2,1004.5,4.67,20.18,88.81,93.42,49.66,55.0,30.0,50.0,1599.33,98.34,59.79,196.71
second,2026-09-10T10:21:49.682825+05:30,-15.3,-18.5,9.3,179.3,82.8,37.4,0.0,0.54,89.2,1004.5,4.63,19.95,89.07,95.0,50.0,54.54,30.0,50.0,1600.0,98.6,58.91,195.99
second,2026-09-10T10:21:50.682825+05:30,-15.3,-16.6,9.2,179.3,82.9,44.7,0.0,0.54,89.2,1004.5,4.67,20.19,89.5,93.33,49.21,54.06,29.59,50.0,1600.0,100.0,60.0,196.38
