granularity,timestamp_ist,temperature_c,feels_like_c,wind_speed_mps,wind_direction_deg,cloud_cover_pct,solar_irradiance_wm2,snowfall_mm,precipitation_mm,humidity_pct,pressure_hpa,solar_kw,wind_kw,hydropower_kw,geothermal_kw,marine_energy_kw,biomass_biogas_kw,solar_thermal_kw,h2_kw,battery_kwh,diesel_kw,chp_kw,demand_kw
minute,2026-09-10T09:47:57.484407+05:30,-16.4,-20.1,9.8,300.9,49.9,36.2,0.0,0,70.8,1003.4,6.61,231.63,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.25
minute,2026-09-10T09:48:57.484407+05:30,-16.3,-19.9,9.8,300.9,49.9,36.2,0.0,0,70.8,1003.4,6.61,231.63,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.25
minute,2026-09-10T09:49:57.484407+05:30,-16.3,-19.6,9.9,300.9,49.9,36.2,0.0,0,70.8,1003.4,6.61,231.63,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.25
minute,2026-09-10T09:50:57.484407+05:30,-16.3,-19.3,9.8,300.9,49.9,36.2,0.0,0,70.8,1003.4,6.61,231.63,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.25
minute,2026-09-10T09:51:57.484407+05:30,-16.4,-17.8,9.8,300.9,49.9,36.2,0.0,0,70.8,1003.4,6.61,231.63,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.25
minute,2026-09-10T09:52:57.484407+05:30,-16.3,-18.6,9.9,300.9,49.9,36.2,0.0,0,70.8,1003.4,6.61,231.63,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.25
minute,2026-09-10T09:53:57.484407+05:30,-16.3,-18.1,9.9,300.9,49.9,36.2,0.0,0,70.8,1003.4,6.61,231.63,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.25
minute,2026-09-10T09:54:57.484407+05:30,-16.2,-19.8,9.9,300.9,49.9,36.2,0.0,0,70.8,1003.4,6.61,231.63,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.25
minute,2026-09-10T09:55:57.484407+05:30,-16.3,-18.5,9.8,300.9,49.9,36.2,0.0,0,70.8,1003.4,6.61,231.63,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.25
minute,2026-09-10T09:56:57.484407+05:30,-16.2,-17.9,9.8,300.9,49.9,36.2,0.0,0,70.8,1003.4,6.61,231.63,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.25
minute,2026-09-10T09:57:57.484407+05:30,-16.3,-19.1,9.8,300.9,49.9,36.2,0.0,0,70.8,1003.4,6.61,231.63,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.25
minute,2026-09-10T09:58:57.484407+05:30,-16.4,-17.6,9.8,300.9,49.9,36.2,0.0,0,70.8,1003.4,6.61,231.63,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.25
minute,2026-09-10T09:59:57.484407+05:30,-16.3,-19.8,9.9,300.9,49.9,36.2,0.0,0,70.8,1003.4,6.61,231.63,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,196.25
minute,2026-09-10T10:00:57.484407+05:30,-18.9,-22.0,9.6,300.9,44.5,17.0,0.0,0,70.8,1003.4,4.39,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,200.59
minute,2026-09-10T10:01:57.484407+05:30,-19.0,-22.2,9.7,300.9,44.5,17.0,0.0,0,70.8,1003.4,4.39,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,200.59
minute,2026-09-10T10:02:57.484407+05:30,-18.9,-20.8,9.8,300.9,44.5,17.0,0.0,0,70.8,1003.4,4.39,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,200.59
minute,2026-09-10T10:03:57.484407+05:30,-18.9,-20.9,9.7,300.9,44.5,17.0,0.0,0,70.8,1003.4,4.39,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,200.59
minute,2026-09-10T10:04:57.484407+05:30,-18.9,-21.6,9.6,300.9,44.5,17.0,0.0,0,70.8,1003.4,4.39,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,200.59
minute,2026-09-10T10:05:57.484407+05:30,-19.0,-21.2,9.8,300.9,44.5,17.0,0.0,0,70.8,1003.4,4.39,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,200.59
minute,2026-09-10T10:06:57.484407+05:30,-18.9,-22.1,9.7,300.9,44.5,17.0,0.0,0,70.8,1003.4,4.39,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,200.59
minute,2026-09-10T10:07:57.484407+05:30,-18.8,-21.1,9.8,300.9,44.5,17.0,0.0,0,70.8,1003.4,4.39,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,200.59
minute,2026-09-10T10:08:57.484407+05:30,-18.9,-22.9,9.7,300.9,44.5,17.0,0.0,0,70.8,1003.4,4.39,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,200.59
minute,2026-09-10T10:09:57.484407+05:30,-18.8,-21.8,9.7,300.9,44.5,17.0,0.0,0,70.8,1003.4,4.39,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,200.59
minute,2026-09-10T10:10:57.484407+05:30,-18.8,-22.8,9.8,300.9,44.5,17.0,0.0,0,70.8,1003.4,4.39,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,200.59
minute,2026-09-10T10:11:57.484407+05:30,-19.0,-20.5,9.7,300.9,44.5,17.0,0.0,0,70.8,1003.4,4.39,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,200.59
second,2026-09-10T10:12:57.484407+05:30,-15.2,-18.8,7.8,0.0,51.3,2.9,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:12:58.484407+05:30,-14.8,-16.0,7.9,0.0,48.9,2.4,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:12:59.484407+05:30,-15.0,-17.2,7.9,0.0,49.4,0.0,0.01,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:13:00.484407+05:30,-14.7,-17.5,7.9,0.0,51.5,4.1,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:13:01.484407+05:30,-15.3,-16.6,7.8,0.0,50.9,0.0,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:13:02.484407+05:30,-15.1,-16.7,8.2,0.0,50.4,1.7,0.02,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:13:03.484407+05:30,-14.8,-17.3,7.9,0.0,49.9,0.0,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:13:04.484407+05:30,-14.6,-16.6,8.0,0.0,49.1,2.2,0.02,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:13:05.484407+05:30,-15.0,-16.3,7.8,0.0,48.3,0.0,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:13:06.484407+05:30,-15.0,-17.6,8.1,0.0,50.9,0.0,0.01,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:13:07.484407+05:30,-15.1,-18.3,8.0,0.0,48.9,2.3,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:13:08.484407+05:30,-14.8,-18.5,8.3,0.0,48.6,2.8,0.02,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:13:09.484407+05:30,-15.2,-17.3,7.6,0.0,48.7,3.6,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:13:10.484407+05:30,-14.9,-17.1,7.8,0.0,48.2,1.6,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:13:11.484407+05:30,-15.4,-17.9,8.1,0.0,48.1,4.2,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:13:12.484407+05:30,-15.4,-17.6,8.2,0.0,49.1,4.9,0.01,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:13:13.484407+05:30,-15.0,-16.1,7.6,0.0,51.5,0.0,0.01,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:13:14.484407+05:30,-15.2,-17.8,7.7,0.0,49.4,3.2,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:13:15.484407+05:30,-14.7,-18.6,7.7,0.0,51.7,4.9,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:13:16.484407+05:30,-15.1,-17.0,7.9,0.0,51.6,2.5,0.01,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:13:17.484407+05:30,-15.2,-17.4,8.3,0.0,51.5,4.9,0.02,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:13:18.484407+05:30,-15.1,-19.0,7.7,0.0,50.5,0.0,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:13:19.484407+05:30,-15.0,-18.3,7.6,0.0,48.2,1.1,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hour,2026-09-10T10:13:19.497776+05:30,-18.9,-22.487838781081,9.7,300.9,44.5,17.0,0.0,0,70.8,1003.4,4.39,0.0,90.0,95.0,50.0,55.0,30.0,50.0,1600.0,100.0,60.0,200.59
second,2026-09-10T10:13:20.484407+05:30,-15.1,-16.6,8.0,0.0,48.1,0.0,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:13:21.484407+05:30,-15.2,-16.5,8.2,0.0,49.4,0.0,0.02,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:13:22.484407+05:30,-15.4,-18.9,8.1,0.0,49.9,0.0,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:13:23.484407+05:30,-14.8,-18.6,8.2,0.0,50.3,0.0,0.01,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:13:24.484407+05:30,-14.8,-17.0,8.1,0.0,50.8,4.1,0.0,0,70.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,2026-09-10T10:13:25.484407+05:30,-18.7,-21.7,9.5,300.9,44.6,15.1,0.0,0,70.8,1003.4,4.34,96.42,88.46,93.59,49.76,54.12,29.81,49.73,1589.31,98.33,60.0,202.42
second,2026-09-10T10:13:26.484407+05:30,-19.2,-21.1,10.0,300.9,44.8,12.5,0.02,0,70.8,1003.4,4.47,99.91,90.0,93.54,49.22,55.0,29.91,50.0,1600.0,100.0,60.0,200.43
second,2026-09-10T10:13:27.484407+05:30,-18.7,-21.9,9.4,300.9,43.0,20.7,0.01,0,70.8,1003.4,4.33,99.16,89.23,95.0,50.0,54.58,30.0,50.0,1573.26,100.0,59.56,200.2
second,2026-09-10T10:13:28.484407+05:30,-19.0,-21.2,9.5,300.9,42.6,21.3,0.0,0,70.8,1003.4,4.32,98.17,88.69,93.75,49.37,54.82,29.55,50.0,1595.13,98.12,59.06,200.26
second,2026-09-10T10:13:29.484407+05:30,-19.0,-21.2,9.9,300.9,44.0,15.1,0.0,0,70.8,1003.4,4.36,97.81,90.0,94.05,50.0,55.0,30.0,49.08,1600.0,98.48,60.0,201.69
second,2026-09-10T10:13:30.484407+05:30,-19.3,-22.0,9.5,300.9,44.1,15.5,0.0,0,70.8,1003.4,4.44,97.07,90.0,95.0,49.71,55.0,29.59,49.06,1598.32,100.0,60.0,200.91
second,2026-09-10T10:13:31.484407+05:30,-18.7,-22.7,10.1,300.9,46.3,22.5,0.0,0,70.8,1003.4,4.38,99.72,90.0,95.0,49.05,54.9,29.54,49.72,1600.0,100.0,58.88,198.72
second,2026-09-10T10:13:32.484407+05:30,-19.0,-21.5,9.9,300.9,46.0,17.7,0.0,0,70.8,1003.4,4.32,98.42,88.71,95.0,50.0,55.0,29.94,50.0,1593.56,100.0,60.0,200.44
second,2026-09-10T10:13:33.484407+05:30,-18.7,-22.0,10.0,300.9,46.3,21.0,0.0,0,70.8,1003.4,4.44,99.33,90.0,93.47,50.0,54.84,29.47,50.0,1599.43,100.0,59.68,202.06
second,2026-09-10T10:13:34.484407+05:30,-18.7,-20.8,10.0,300.9,45.8,11.5,0.01,0,70.8,1003.4,4.35,99.33,89.94,95.0,49.94,54.72,30.0,50.0,1600.0,99.31,60.0,200.17
second,2026-09-10T10:13:35.484407+05:30,-18.8,-21.6,9.4,300.9,45.7,19.1,0.01,0,70.8,1003.4,4.33,99.27,90.0,95.0,50.0,54.16,29.42,50.0,1600.0,98.19,60.0,202.05
second,2026-09-10T10:13:36.484407+05:30,-18.9,-20.9,10.0,300.9,44.8,15.7,0.0,0,70.8,1003.4,4.41,97.11,89.23,93.6,49.28,55.0,30.0,49.79,1600.0,99.08,59.53,201.24
second,2026-09-10T10:13:37.484407+05:30,-18.6,-21.3,10.1,300.9,46.0,15.2,0.0,0,70.8,1003.4,4.33,98.06,88.88,95.0,49.78,54.21,30.0,49.85,1588.93,99.57,60.0,200.52
second,2026-09-10T10:13:38.484407+05:30,-18.8,-22.6,9.6,300.9,45.7,12.8,0.01,0,70.8,1003.4,4.41,99.57,89.63,95.0,49.62,55.0,30.0,50.0,1570.87,99.5,59.18,199.01
second,2026-09-10T10:13:39.484407+05:30,-18.7,-20.5,9.6,300.9,46.3,17.9,0.0,0,70.8,1003.4,4.44,99.28,90.0,95.0,50.0,55.0,29.64,49.12,1596.6,100.0,60.0,202.55
second,2026-09-10T10:13:40.484407+05:30,-19.0,-21.7,9.4,300.9,44.9,19.6,0.01,0,70.8,1003.4,4.4,98.04,89.5,95.0,50.0,54.64,30.0,50.0,1588.78,98.19,59.54,201.01
second,2026-09-10T10:13:41.484407+05:30,-19.0,-21.9,9.9,300.9,43.6,11.8,0.0,0,70.8,1003.4,4.3,97.96,88.9,93.34,49.72,54.18,30.0,49.95,1582.59,98.26,60.0,201.96
second,2026-09-10T10:13:42.484407+05:30,-18.8,-20.8,9.9,300.9,44.2,17.1,0.0,0,70.8,1003.4,4.39,96.88,89.25,94.65,50.0,54.26,29.71,50.0,1600.0,100.0,60.0,202.59
second,2026-09-10T10:13:43.484407+05:30,-18.6,-21.9,10.0,300.9,43.0,20.9,0.0,0,70.8,1003.4,4.31,97.0,89.72,95.0,50.0,55.0,29.89,50.0,1592.42,98.26,59.52,202.34
second,2026-09-10T10:13:44.484407+05:30,-18.6,-20.4,9.8,300.9,43.8,19.0,0.0,0,70.8,1003.4,4.4,98.29,89.14,93.23,49.45,54.92,29.93,49.55,1569.64,100.0,59.72,199.29
second,2026-09-10T10:13:45.484407+05:30,-18.9,-20.8,9.5,300.9,43.6,20.5,0.0,0,70.8,1003.4,4.43,96.82,90.0,93.88,50.0,54.75,29.64,49.8,1600.0,100.0,59.02,199.78
second,2026-09-10T10:13:46.484407+05:30,-18.8,-22.3,9.5,300.9,42.8,14.5,0.01,0,70.8,1003.4,4.33,98.78,88.67,93.57,49.01,55.0,29.45,50.0,1600.0,100.0,60.0,202.39
second,2026-09-10T10:13:47.484407+05:30,-18.8,-20.3,10.0,300.9,44.4,20.6,0.02,0,70.8,1003.4,4.44,99.28,88.45,95.0,50.0,54.59,29.55,49.96,1600.0,99.48,59.01,200.12
second,2026-09-10T10:13:48.484407+05:30,-19.2,-21.7,9.5,300.9,43.3,14.2,0.0,0,70.8,1003.4,4.39,97.31,89.7,95.0,49.94,55.0,29.42,50.0,1592.26,100.0,59.11,199.59
second,2026-09-10T10:13:49.484407+05:30,-19.1,-20.5,10.0,300.9,46.3,22.8,0.02,0,70.8,1003.4,4.33,97.62,90.0,94.06,49.1,53.98,29.44,50.0,1577.67,98.47,60.0,199.43
second,2026-09-10T10:13:50.484407+05:30,-18.9,-21.7,10.0,300.9,46.3,16.7,0.01,0,70.8,1003.4,4.32,97.75,89.88,95.0,49.31,54.77,29.84,50.0,1590.37,99.88,59.6,199.4
second,2026-09-10T10:13:51.484407+05:30,-19.0,-21.7,9.5,300.9,45.0,14.2,0.01,0,70.8,1003.4,4.31,100.03,89.2,95.0,49.73,54.34,29.61,50.0,1600.0,100.0,59.62,199.98
second,2026-09-10T10:13:52.484407+05:30,-19.3,-22.7,9.4,300.9,43.5,22.4,0.0,0,70.8,1003.4,4.37,97.58,88.93,93.2,49.15,55.0,30.0,49.04,1585.98,98.36,59.04,200.22
second,2026-09-10T10:13:53.484407+05:30,-18.9,-20.4,9.5,300.9,43.7,14.9,0.0,0,70.8,1003.4,4.47,100.26,89.98,95.0,50.0,54.53,29.85,50.0,1591.53,99.89,60.0,199.8
second,2026-09-10T10:13:54.484407+05:30,-18.8,-21.1,9.8,300.9,43.4,17.0,0.02,0,70.8,1003.4,4.45,99.15,89.45,95.0,50.0,55.0,29.91,49.07,1600.0,100.0,60.0,201.99
second,2026-09-10T10:13:55.484407+05:30,-18.7,-20.2,10.0,300.9,44.2,12.6,0.0,0,70.8,1003.4,4.38,96.98,90.0,95.0,50.0,54.35,29.9,50.0,1600.0,99.22,59.89,201.25
second,2026-09-10T10:13:56.484407+05:30,-18.7,-22.4,9.7,300.9,43.6,16.0,0.0,0,70.8,1003.4,4.34,99.51,89.29,94.57,49.86,55.0,30.0,49.45,1575.65,100.0,60.0,201.11
